word	paradigm_class	confidence	probability
पदचिन्ह	M2	predicted_high	0.9055
पदतल	F3	predicted_medium	0.6949
पदत्राण	F3	predicted_medium	0.7089
पदमाकर	F3	predicted_medium	0.6983
पद्मराज	F3	predicted_high	0.9519
पद्य	F3	predicted_high	0.9313
पद्यात्मक	F3	predicted_high	0.9831
पनसाल	F3	predicted_medium	0.7214
परकाज	F3	predicted_medium	0.7804
परकाल	F3	predicted_medium	0.7971
परतल	F3	predicted_high	0.9096
परदेस	F3	predicted_high	0.8126
परवरदिगार	F3	predicted_medium	0.6783
परवाल	F3	predicted_medium	0.6960
परश	F3	predicted_medium	0.6676
परहेज़	M2	predicted_medium	0.6701
परावलंबन	M2	predicted_medium	0.7416
परिकलक	F3	predicted_high	0.9445
परिकलन	F3	predicted_high	0.9326
परिकलित्र	F3	predicted_high	0.9761
परिखात	F3	predicted_high	0.9849
परिच्छद	F3	predicted_high	0.8595
परिदान	F3	predicted_high	0.9320
परिदृश्य	M2	predicted_high	0.8407
परिमाप	F3	predicted_high	0.8986
परिरंभण	F3	predicted_high	0.8230
परिवारजन	M2	predicted_medium	0.7292
परिव्राज	F3	predicted_high	0.9170
परिव्राजक	F3	predicted_high	0.8230
परिशयन	F3	predicted_high	0.8984
परिशिधन	F3	predicted_medium	0.7533
परिषद	F3	predicted_medium	0.7223
परिषद्	F3	predicted_high	0.8436
परिसंवाद	F3	predicted_medium	0.6595
परिसिद्दक	F3	predicted_high	0.9697
परीक्षित	F3	predicted_high	0.8586
परेग	F3	predicted_medium	0.7440
परोस	F3	predicted_medium	0.7995
परोसन	F3	predicted_high	0.8333
पर्मार्थ	F3	predicted_high	0.8821
पर्यावरण	F3	predicted_medium	0.7543
पर्यावरणविद्	M2	predicted_medium	0.7178
पर्स	F3	predicted_medium	0.6721
पलास	F3	predicted_high	0.8081
पवित्रकर्म	F3	predicted_high	0.8780
पश्चाताप	F3	predicted_medium	0.7881
पसंदीदापन	M2	predicted_medium	0.7875
पसोपेश	F3	predicted_medium	0.6602
पाँख	F3	predicted_high	0.8990
पांचजन्य	F3	predicted_medium	0.6894
पांडुलेख्य	F3	predicted_medium	0.7336
पांत	F3	predicted_medium	0.7472
पाइपलाइन	F3	predicted_high	0.9279
पागलपन	F3	predicted_medium	0.6983
पाचक	F3	predicted_medium	0.7537
पाठनालय	M2	predicted_medium	0.6759
पात	F3	predicted_medium	0.7935
पादमूल	M2	predicted_medium	0.6753
पानक	F3	predicted_medium	0.6684
पायँत	F3	predicted_high	0.8437
पायतन	F3	predicted_high	0.8652
पारख	F3	predicted_high	0.9552
पारावार	F3	predicted_medium	0.7763
पारिजातक	F3	predicted_high	0.8712
पारिभद्र	F3	predicted_high	0.8227
पारीक्षित	F3	predicted_high	0.9440
पार्टीबाज	F3	predicted_medium	0.6724
पार्टीशन	F3	predicted_medium	0.7448
पार्श्व	M2	predicted_high	0.8898
पालंक	M2	predicted_high	0.8399
पालन	F3	predicted_high	0.8596
पावर	F3	predicted_medium	0.6559
पास	F3	predicted_medium	0.6992
पासंग	M2	predicted_medium	0.6829
पाहुन	F3	predicted_high	0.8413
पाज़ेब	F3	predicted_medium	0.7614
पाड	F3	predicted_medium	0.6681
पिंगल	F3	predicted_medium	0.6609
पिंजर	M2	predicted_medium	0.7446
पिक्चर	M2	predicted_high	0.8384
पिघलाव	M2	predicted_medium	0.7622
पिचपिचाहट	F3	predicted_high	0.9961
पितृतर्पण	F3	predicted_high	0.8679
पितृदाय	F3	predicted_high	0.9035
पिधान	M2	predicted_medium	0.6703
पिपीलक	F3	predicted_high	0.8023
पिप्पल	M2	predicted_medium	0.7024
पिसटन	F3	predicted_high	0.8445
पिस्टन	F3	predicted_medium	0.6803
पिहक	M2	predicted_medium	0.6689
पिहान	M2	predicted_medium	0.7872
पीच	F3	predicted_high	0.8516
पीतसार	F3	predicted_high	0.8715
पीनस	F3	predicted_high	0.8804
पीपर	F3	predicted_medium	0.7791
पीपरपर्न	F3	predicted_medium	0.6512
पीब	F3	predicted_high	0.8445
पीलुक	F3	predicted_high	0.9023
पीव	F3	predicted_medium	0.7154
पुंछ	F3	predicted_high	0.8605
पुंसवन	F3	predicted_medium	0.7201
पुचकार	F3	predicted_medium	0.6761
पुन	F3	predicted_high	0.9465
पुनरावर्तन	F3	predicted_high	0.9199
पुनरावलोकन	F3	predicted_high	0.8997
पुनर्गठन	F3	predicted_high	0.9638
पुनर्जीवन	F3	predicted_high	0.9892
पुनर्पठन	F3	predicted_high	0.9497
पुनर्मतदान	F3	predicted_high	0.9932
पुन्नाग	F3	predicted_high	0.9744
पुपांग	F3	predicted_medium	0.7740
पुरंदर	F3	predicted_high	0.9283
पुरवट	F3	predicted_high	0.8805
पुरातत्व	F3	predicted_medium	0.7852
पुरुषेंद्रिय	F3	predicted_medium	0.6710
पुलिन	F3	predicted_high	0.9586
पुष्कलक	F3	predicted_high	0.9455
पुष्पक	F3	predicted_medium	0.7249
पुष्पग्रह	F3	predicted_high	0.8677
पुष्पराग	F3	predicted_medium	0.7674
पुष्पराज	F3	predicted_medium	0.7340
पुष्यराग	F3	predicted_high	0.8534
पुष्यराज	F3	predicted_high	0.8517
पूँछ	F3	predicted_medium	0.7388
पूंछ	F3	predicted_medium	0.7947
पूग	F3	predicted_medium	0.7919
पूछताछ	F3	predicted_high	0.9455
पूजाघर	M2	predicted_high	0.8809
पूतिनाशक	F3	predicted_medium	0.7292
पूनम	F3	predicted_high	0.8455
पूय	F3	predicted_medium	0.7482
पूर्णचंद्र	M2	predicted_high	0.9329
पूर्णचाँद	M2	predicted_medium	0.6987
पूर्णहोम	M2	predicted_high	0.9556
पूर्णाव्य	M2	predicted_high	0.9720
पूर्वपुरुष	M2	predicted_medium	0.6931
पूर्वाभाद्रपद	F3	predicted_medium	0.7854
पूर्वाभिनय	F3	predicted_high	0.9934
पूर्वार्ध	F3	predicted_high	0.9166
पूर्वाह्न	F3	predicted_high	0.9338
पृथ्वीलोक	M2	predicted_medium	0.7720
पृष्ठ	M2	predicted_medium	0.7858
पेंच	F3	predicted_medium	0.7770
पेनलकोड	F3	predicted_high	0.9080
पेयूष	F3	predicted_medium	0.6725
पेलेटियर	F3	predicted_high	0.8083
पैगाम	F3	predicted_medium	0.6598
पैठ	F3	predicted_medium	0.6631
पैरवीकार	F3	predicted_medium	0.7556
पैविलियन	F3	predicted_medium	0.6729
पैग़ंबर	F3	predicted_high	0.9250
पॉपुलेशन	F3	predicted_medium	0.6584
पोटेशियम	M2	predicted_high	0.8432
पोतस्थान	M2	predicted_high	0.8117
पोताश्रय	M2	predicted_medium	0.7352
पोषव्य	M2	predicted_high	0.8256
पोस्टमार्टम	F3	predicted_medium	0.7620
पोस्ट्	M2	predicted_medium	0.7667
पोस्तीन	M2	predicted_high	0.8575
पौद	F3	predicted_medium	0.7380
पौष्य	F3	predicted_medium	0.7656
प्याज़	F3	predicted_high	0.8174
प्रकंपन	F3	predicted_high	0.8751
प्रक्षेपास्त्र	F3	predicted_high	0.9413
प्रगटन	F3	predicted_high	0.8908
प्रणतपाल	F3	predicted_medium	0.7989
प्रणब	F3	predicted_high	0.8238
प्रतिदान	F3	predicted_high	0.9736
प्रतिनिधत्व	F3	predicted_high	0.9477
प्रतिनिधिमंडल	F3	predicted_high	0.9038
प्रतिपत्र	F3	predicted_medium	0.7689
प्रतिपर्ण	F3	predicted_high	0.8558
प्रतिपूय	F3	predicted_high	0.9761
प्रतिपूयिक	F3	predicted_high	0.9565
प्रतिरक्षक	F3	predicted_high	0.9229
प्रतिरूप	F3	predicted_high	0.9120
प्रतिवर्त	F3	predicted_high	0.9048
प्रतिशब्द	F3	predicted_high	0.8971
प्रतिष्ठापक	M2	predicted_high	0.8260
प्रतीज्ञापत्र	M2	predicted_high	0.8402
प्रत्यागमन	F3	predicted_high	0.9225
प्रत्यावर्तन	F3	predicted_high	0.8452
प्रदर	F3	predicted_high	0.8368
प्रदुमन	F3	predicted_high	0.8284
प्रदेशवाद	M2	predicted_medium	0.7772
प्रद्युम्न	F3	predicted_medium	0.6503
प्रधानमंत्रित्वकाल	F3	predicted_high	0.9346
प्रधानाध्यापक	M2	predicted_medium	0.7619
प्रबंधन	M2	predicted_medium	0.7644
प्रभृत्व	M2	predicted_medium	0.7746
प्रमाणक	F3	predicted_medium	0.7521
प्रमातामह	F3	predicted_high	0.9498
प्रमेह	F3	predicted_medium	0.7644
प्रवाद	F3	predicted_high	0.8718
प्रवाल	F3	predicted_high	0.9196
प्रविधान	F3	predicted_high	0.8437
प्रशांत	F3	predicted_high	0.9564
प्रशीतक	M2	predicted_high	0.8380
प्रसंस्करण	M2	predicted_medium	0.7421
प्रस्वेद	F3	predicted_high	0.8204
प्राकृत	F3	predicted_high	0.9780
प्राचार्य	F3	predicted_medium	0.6721
प्रान्तवाद	F3	predicted_medium	0.7862
प्राप्त	F3	predicted_high	0.9783
प्राप्तांक	F3	predicted_medium	0.7799
प्राप्तांश	F3	predicted_high	0.9012
प्राप्यधन	F3	predicted_high	0.8536
प्रारम्भ	F3	predicted_high	0.9557
प्रिज्म	F3	predicted_high	0.9433
प्रिज़्म	F3	predicted_high	0.9035
प्रेमाचार	F3	predicted_high	0.9561
प्रेषक	F3	predicted_high	0.8167
प्रोटान	F3	predicted_high	0.8052
प्रोटोन	F3	predicted_medium	0.7330
प्रोटोप्लास्ट	F3	predicted_high	0.8863
प्रोटोप्लाज़्म	F3	predicted_medium	0.7622
प्रोट्रान	F3	predicted_high	0.8946
प्लम्बर	F3	predicted_high	0.8275
पडोसन	M2	predicted_medium	0.7474
पडोसिन	M2	predicted_medium	0.6978
फजीअत	F3	predicted_high	0.8915
फजीहत	F3	predicted_high	0.9614
फजूलखर्च	M2	predicted_high	0.8919
फट	F3	predicted_medium	0.7782
फतूह	F3	predicted_high	0.9200
फनस	F3	predicted_high	0.8013
फफूँद	F3	predicted_high	0.8046
फरफर	F3	predicted_high	0.8012
फरहद	F3	predicted_high	0.8224
फराक	F3	predicted_medium	0.7918
फर्क़	F3	predicted_high	0.8473
फलाँग	F3	predicted_high	0.9683
फलोद्यान	F3	predicted_high	0.9017
फुलेल	F3	predicted_high	0.9226
फ्रंटियर	F3	predicted_medium	0.7435
फ्रिज	F3	predicted_medium	0.6855
फडफड	F3	predicted_high	0.8376
बंजर	M2	predicted_medium	0.7859
बंदीजन	M2	predicted_medium	0.6776
बंदूक़बाज़	M2	predicted_high	0.9186
बंधुत्व	F3	predicted_medium	0.7375
बंध्यकरण	M2	predicted_high	0.8245
बंशलोचन	M2	predicted_high	0.9406
बंसलोचन	M2	predicted_high	0.8735
बउर	M2	predicted_medium	0.7051
बक	F3	predicted_medium	0.7263
बकबक	F3	predicted_medium	0.7709
बकवाद	F3	predicted_medium	0.7788
बकसीस	F3	predicted_high	0.9287
बखान	F3	predicted_high	0.9003
बख्तर	F3	predicted_medium	0.6839
बख्शिश	F3	predicted_high	0.8251
बघार	M2	predicted_medium	0.7635
बतंगड	F3	predicted_high	0.9235
बत्तख़	F3	predicted_high	0.8694
बनमानुस	F3	predicted_high	0.9068
बनमूँग	F3	predicted_medium	0.6704
बनावटीपन	F3	predicted_high	0.9919
बनावशृंगार	F3	predicted_medium	0.7930
बनिज	F3	predicted_medium	0.7746
बनीर	F3	predicted_high	0.8767
बन्द	F3	predicted_medium	0.7919
बयार	M2	predicted_medium	0.6899
बरसाइत	F3	predicted_medium	0.7889
बरसायत	F3	predicted_medium	0.7901
बरेठिन	F3	predicted_high	0.8122
बरेत	F3	predicted_high	0.9261
बरोक	F3	predicted_high	0.8306
बर्दाश्त	F3	predicted_medium	0.7935
बर्बूर	M2	predicted_medium	0.7217
बरफ़	F3	predicted_high	0.8780
बलबलाहट	F3	predicted_high	0.9728
बलिवेश्म	M2	predicted_medium	0.6621
बल्लुक	M2	predicted_medium	0.7032
बलग़म	F3	predicted_high	0.8992
बहरापन	M2	predicted_medium	0.7588
बहल	F3	predicted_medium	0.7103
बहिन	F3	predicted_medium	0.7764
बहिर्मार्ग	F3	predicted_medium	0.6808
बहुमत	F3	predicted_high	0.8466
बहुमूत्र	M2	predicted_medium	0.7687
बाँझपन	F3	predicted_high	0.8394
बाँट	F3	predicted_medium	0.7108
बाँध	F3	predicted_high	0.8551
बाँधव	F3	predicted_medium	0.7817
बाँस	F3	predicted_medium	0.7556
बाँसपूर	F3	predicted_medium	0.7495
बागडोर	M2	predicted_medium	0.6857
बाघिन	F3	predicted_medium	0.6996
बाजूबीर	M2	predicted_high	0.8686
बाप	F3	predicted_medium	0.6698
बाबिन	F3	predicted_high	0.8667
बाम्हन	F3	predicted_high	0.8318
बायन	F3	predicted_high	0.8472
बालकृष्ण	M2	predicted_medium	0.6685
बालगोविंद	F3	predicted_medium	0.6924
बालचिकित्सक	M2	predicted_high	0.8445
बालतोड	F3	predicted_high	0.9628
बालसूर्य	M2	predicted_high	0.9549
बालार्क	M2	predicted_high	0.9106
बालिश	F3	predicted_high	0.9143
बालिश्त	F3	predicted_high	0.8404
बालीसुत	M2	predicted_medium	0.7993
बाहुंऊल	F3	predicted_medium	0.7095
बाहुबंद	F3	predicted_high	0.8407
बाहुल्य	F3	predicted_high	0.8901
बाज़ार	M2	predicted_medium	0.7644
बिखराव	F3	predicted_high	0.8948
बिचवान	M2	predicted_medium	0.6690
बिच्छूघास	M2	predicted_medium	0.7687
बिछावन	F3	predicted_high	0.9329
बिछूक	F3	predicted_high	0.9008
बिछोह	F3	predicted_medium	0.7732
बिजय	F3	predicted_medium	0.7882
बिड	F3	predicted_medium	0.7738
बिदेश	M2	predicted_medium	0.7560
बियर	F3	predicted_high	0.8485
बियाह	F3	predicted_high	0.9028
बिरह	F3	predicted_medium	0.7368
बिलाव	M2	predicted_medium	0.6544
बिलियर्ड	F3	predicted_medium	0.6829
बिलिश	F3	predicted_high	0.9303
बिल्लूर	M2	predicted_medium	0.7286
बिल्लौर	M2	predicted_medium	0.6661
बिवाय	F3	predicted_medium	0.7448
बिसराम	F3	predicted_medium	0.7406
बीच	F3	predicted_medium	0.6694
बीजाकरण	F3	predicted_high	0.8940
बीजारोपण	F3	predicted_high	0.8547
बीट	F3	predicted_medium	0.6790
बुँदेलखंड	F3	predicted_high	0.8363
बुजुर्गवार	M2	predicted_high	0.9043
बुजुर्गिन	F3	predicted_medium	0.7223
बुझ	F3	predicted_high	0.8585
बुताम	F3	predicted_high	0.8830
बुद्ध	F3	predicted_high	0.9403
बुलडौजर	F3	predicted_medium	0.6594
बूँद	F3	predicted_medium	0.6646
बेकतार	F3	predicted_high	0.8102
बेठन	F3	predicted_medium	0.6552
बेताल	F3	predicted_medium	0.7704
बेधन	F3	predicted_medium	0.7788
बेनट	F3	predicted_medium	0.7848
बेलापुष्प	F3	predicted_high	0.8695
बेवकूफ़	F3	predicted_medium	0.6902
बेवहार	M2	predicted_medium	0.7958
बेक़तार	F3	predicted_high	0.8989
बेक़सूर	M2	predicted_medium	0.7986
बेग़म	F3	predicted_medium	0.7649
बैरागिन	F3	predicted_medium	0.7602
बैराग्य	F3	predicted_medium	0.6559
बैलट	M2	predicted_medium	0.6690
बैलहट्ट	M2	predicted_medium	0.6686
बैसिक	F3	predicted_high	0.8190
बॉक्सिंग	M2	predicted_medium	0.6587
बॉडीगार्ड	M2	predicted_medium	0.7231
ब्योहार	M2	predicted_high	0.9340
ब्रश	M2	predicted_medium	0.7146
ब्रिटिश	F3	predicted_high	0.8112
ब्लाउज़	M2	predicted_medium	0.7749
बख़्शिश	F3	predicted_high	0.8359
बग़ल	F3	predicted_medium	0.7684
बड	F3	predicted_high	0.8677
बडबडाहट	F3	predicted_high	0.9940
बडवानलरस	M2	predicted_high	0.8016
बडहल	F3	predicted_medium	0.7299
भँवर	M2	predicted_high	0.8793
भँवरजाल	M2	predicted_medium	0.6594
भंगिन	F3	predicted_high	0.9061
भंगड	F3	predicted_high	0.8756
भंडारण	M2	predicted_high	0.8701
भंवर	M2	predicted_high	0.8326
भकोस	F3	predicted_medium	0.7361
भक्षक	M2	predicted_high	0.9496
भगवान	M2	predicted_high	0.9419
भगिनीत्व	F3	predicted_high	0.9408
भटकन	F3	predicted_medium	0.6856
भटकाव	M2	predicted_medium	0.7265
भठियारिन	F3	predicted_high	0.8690
भदंत	F3	predicted_medium	0.7828
भनभन	F3	predicted_medium	0.6682
भल्लूक	M2	predicted_high	0.9062
भव	M2	predicted_medium	0.7098
भवनाश	M2	predicted_medium	0.7619
भवसागर	M2	predicted_medium	0.7644
भसिंड	M2	predicted_medium	0.7337
भसींड	F3	predicted_medium	0.7899
भसीड	F3	predicted_medium	0.7595
भाँग	F3	predicted_medium	0.7673
भाँवर	M2	predicted_high	0.8297
भागाभाग	M2	predicted_high	0.8384
भाग्यलेख	M2	predicted_high	0.9282
भारध्वाज	F3	predicted_medium	0.7209
भार्गव	M2	predicted_high	0.8727
भावावेश	M2	predicted_medium	0.7391
भाषांतरकार	F3	predicted_high	0.8929
भास्कर	M2	predicted_medium	0.6806
भिंड	F3	predicted_medium	0.7366
भिखमंगिन	F3	predicted_high	0.9798
भिन्न	F3	predicted_high	0.8644
भिन्नांक	M2	predicted_medium	0.6501
भिस्स	F3	predicted_high	0.9436
भीत	F3	predicted_high	0.8538
भीम	F3	predicted_high	0.8333
भीमसेन	F3	predicted_high	0.8804
भीष्म	F3	predicted_high	0.9407
भीडानुगमन	F3	predicted_high	0.9216
भुक्कड	M2	predicted_medium	0.7567
भुग्गल	F3	predicted_medium	0.7552
भुजंगम	M2	predicted_medium	0.7349
भुजपात	F3	predicted_high	0.8052
भुजबंद	F3	predicted_medium	0.6806
भुरकस	F3	predicted_high	0.8151
भुल	F3	predicted_medium	0.7053
भुलक्कड	M2	predicted_high	0.8652
भुव	F3	predicted_medium	0.7478
भुस	F3	predicted_high	0.8102
भूँक	F3	predicted_high	0.8819
भूक	F3	predicted_high	0.8186
भूगर्भशास्त्र	F3	predicted_medium	0.7144
भूडोल	F3	predicted_medium	0.6897
भूतपूर्व	F3	predicted_medium	0.7827
भूप	F3	predicted_medium	0.7547
भूपृष्ठ	M2	predicted_medium	0.6795
भूशास्त्र	M2	predicted_medium	0.6838
भृगुनंदन	F3	predicted_medium	0.6779
भृगुनाथ	M2	predicted_medium	0.7770
भृगुनायक	M2	predicted_high	0.8673
भेष	F3	predicted_medium	0.7113
भैरव	F3	predicted_high	0.8304
भोग	F3	predicted_medium	0.7733
भोजपूर	F3	predicted_medium	0.7387
भोडर	F3	predicted_high	0.8061
भोडल	F3	predicted_medium	0.7133
भोलेनाथ	F3	predicted_medium	0.7096
भौंक	F3	predicted_medium	0.7333
भौतिकतावाद	F3	predicted_high	0.9510
भौतिकवाद	F3	predicted_high	0.9513
भ्रंश	F3	predicted_medium	0.7609
भ्रंशोद्वार	F3	predicted_high	0.8035
भ्रातृज	F3	predicted_high	0.8349
भ्रातृत्व	F3	predicted_medium	0.6812
भ्रातृपुत्र	F3	predicted_high	0.8978
भडभाँड	F3	predicted_medium	0.7171
मँगेतर	F3	predicted_medium	0.7497
मंगन	F3	predicted_medium	0.7486
मंगेतर	F3	predicted_high	0.8382
मंचन	F3	predicted_medium	0.7031
मंजिर	F3	predicted_high	0.8034
मंजूर	F3	predicted_medium	0.7451
मंतर	F3	predicted_medium	0.7158
मंदराचल	F3	predicted_high	0.8222
मउर	M2	predicted_medium	0.7291
मकरंद	F3	predicted_high	0.9008
मकरध्वज	F3	predicted_medium	0.7298
मकोय	F3	predicted_high	0.8514
मगध	F3	predicted_medium	0.7099
मजमून	F3	predicted_medium	0.6594
मजलिस	F3	predicted_high	0.8183
मज्जन	F3	predicted_medium	0.7137
मझधार	F3	predicted_high	0.8253
मझीठ	F3	predicted_high	0.8314
मटकन	F3	predicted_high	0.8867
मतविभाजन	M2	predicted_medium	0.7851
मत्स्यपालन	F3	predicted_high	0.9358
मदक	F3	predicted_medium	0.6835
मधुक	F3	predicted_medium	0.6711
मधुपान	F3	predicted_medium	0.7884
मधुप्रिय	F3	predicted_high	0.9294
मधुरव्य	F3	predicted_high	0.9695
मध्यक्रम	F3	predicted_high	0.8308
मध्यपट	F3	predicted_high	0.9389
मध्यम	F3	predicted_high	0.9154
मध्यांतर	F3	predicted_high	0.9883
मध्यांतराल	F3	predicted_high	0.9837
मध्याकाश	F3	predicted_high	0.9115
मध्यान्ह	F3	predicted_high	0.9939
मनमथ	F3	predicted_high	0.8281
मनमोटाव	F3	predicted_high	0.9427
मनावन	F3	predicted_medium	0.7026
मनिहारिन	F3	predicted_high	0.8900
मनोघात	F3	predicted_medium	0.7818
मनोज	F3	predicted_high	0.8370
मनोन्नियोग	F3	predicted_high	0.8273
मनोमल	F3	predicted_high	0.8383
मनोरंजन	M2	predicted_medium	0.7085
मन्नथ	F3	predicted_high	0.8439
मयदानव	M2	predicted_medium	0.6741
मरम	F3	predicted_medium	0.6698
मरीज़	F3	predicted_high	0.9186
मरुत्	F3	predicted_medium	0.7957
मरुथल	F3	predicted_medium	0.7793
मर्तवान	M2	predicted_medium	0.7477
मर्मांग	F3	predicted_high	0.9333
मर्ज़	F3	predicted_medium	0.7250
मल	F3	predicted_medium	0.7933
मलखम	F3	predicted_high	0.8261
मलयज	F3	predicted_high	0.8753
मलयानिल	F3	predicted_high	0.9747
मस	F3	predicted_high	0.8086
मसानघाट	F3	predicted_medium	0.7021
मसाल	F3	predicted_medium	0.7987
मसीह	F3	predicted_high	0.9145
महत्व	F3	predicted_high	0.9120
महराब	F3	predicted_high	0.8023
महाखड्ड	F3	predicted_high	0.8625
महागज	M2	predicted_medium	0.6750
महाजाल	M2	predicted_medium	0.6930
महाप्रबंधक	M2	predicted_high	0.9052
महाबीर	M2	predicted_medium	0.6835
महारण्य	M2	predicted_medium	0.7815
महाविनाश	M2	predicted_high	0.9370
महावीर	M2	predicted_high	0.8627
महासचिव	M2	predicted_medium	0.7949
महासर्वेक्षक	M2	predicted_high	0.9488
महिषासुर	M2	predicted_medium	0.7011
महीतल	F3	predicted_high	0.8190
महीप	F3	predicted_medium	0.6840
महीपाल	F3	predicted_medium	0.6532
महीर	F3	predicted_medium	0.7135
महुअर	M2	predicted_medium	0.6926
महूरत	F3	predicted_medium	0.7398
म़त्युदर	F3	predicted_high	0.8940
माँड	F3	predicted_medium	0.7140
माँद	F3	predicted_high	0.9019
मांड	F3	predicted_high	0.8883
माथ	F3	predicted_medium	0.7669
माध्यस्थ	M2	predicted_medium	0.7905
मानचित्र	M2	predicted_medium	0.6632
मानध्वंस	F3	predicted_high	0.8644
मानवाधिकार	M2	predicted_high	0.8274
मानसपुत्र	F3	predicted_high	0.8683
मानुष	F3	predicted_medium	0.6740
मानुस	F3	predicted_high	0.9484
माप	F3	predicted_high	0.8080
मापजोख	F3	predicted_high	0.8950
मापित्र	M2	predicted_medium	0.6753
मामलत	F3	predicted_high	0.9397
मारिच	F3	predicted_high	0.8340
मारीच	F3	predicted_medium	0.7775
मार्किंग	F3	predicted_high	0.9205
मार्गकर	F3	predicted_medium	0.6967
मार्गशीर्श	F3	predicted_medium	0.7896
मार्जिन	F3	predicted_high	0.8565
मालकिन	F3	predicted_high	0.8902
मालकोस	F3	predicted_medium	0.7169
मालकौस	F3	predicted_medium	0.7172
मालन	F3	predicted_high	0.8512
मालिन	F3	predicted_medium	0.7997
माष	F3	predicted_medium	0.7618
माह	F3	predicted_high	0.8895
माहत्म्य	F3	predicted_high	0.9009
माहुर	F3	predicted_high	0.9361
माहेर	F3	predicted_medium	0.7294
मिकदार	M2	predicted_medium	0.6673
मिचलाहट	F3	predicted_high	0.9701
मित्याभियोग	F3	predicted_high	0.9803
मिथ्यावाद	F3	predicted_high	0.9337
मियान	F3	predicted_high	0.8308
मिरदंग	F3	predicted_medium	0.7941
मिरिच	F3	predicted_high	0.8074
मिसाइल	F3	predicted_high	0.8211
मिसिल	F3	predicted_high	0.9401
मीठातेल	F3	predicted_medium	0.6943
मीत	F3	predicted_high	0.8254
मीमासाकार	M2	predicted_high	0.8039
मुँह	M2	predicted_medium	0.7123
मुंडमाल	F3	predicted_medium	0.7339
मुंसरिम	M2	predicted_high	0.8189
मुआफिकत	F3	predicted_medium	0.7971
मुआफ़िक़त	F3	predicted_high	0.8976
मुकद्दर	F3	predicted_medium	0.7897
मुकाम	M2	predicted_medium	0.7591
मुक्ताहार	M2	predicted_high	0.9314
मुखबंध	M2	predicted_medium	0.7007
मुदगल	M2	predicted_medium	0.6759
मुद्रक	M2	predicted_medium	0.7996
मुद्रांक	M2	predicted_high	0.8886
मुनसरिम	M2	predicted_high	0.9028
मुनीब	M2	predicted_medium	0.6950
मुर्दाघाट	M2	predicted_high	0.8774
मुलज़िम	M2	predicted_high	0.8663
मुसकराहट	F3	predicted_high	0.9562
मुसकान	M2	predicted_medium	0.6863
मुसकुराहट	F3	predicted_high	0.9634
मुसमर	M2	predicted_high	0.9031
मुहम्मद	F3	predicted_high	0.9363
मुहीम	F3	predicted_high	0.8144
मुहूरत	F3	predicted_medium	0.7944
मूत्रकृच्छ	M2	predicted_high	0.9269
मूत्रालय	M2	predicted_high	0.9595
मूरत	F3	predicted_medium	0.6862
मूर्तिपूजन	M2	predicted_high	0.8941
मूलनिवास	M2	predicted_high	0.8133
मूलस्थान	M2	predicted_medium	0.7915
मूसर	M2	predicted_medium	0.7587
मृग	F3	predicted_medium	0.6672
मृगशावक	M2	predicted_medium	0.7295
मृत्युकर	M2	predicted_medium	0.6855
मृत्युदंड	M2	predicted_medium	0.6686
मृत्युलोक	M2	predicted_medium	0.6926
मृदंग	F3	predicted_high	0.8124
मृदंगम	F3	predicted_medium	0.7150
मेंडक	F3	predicted_medium	0.6716
मेघनाथ	F3	predicted_medium	0.6566
मेज़बान	F3	predicted_high	0.8823
मेडक	F3	predicted_medium	0.6986
मेद	F3	predicted_medium	0.6707
मेदपुच्छ	F3	predicted_high	0.9160
मेरुक	F3	predicted_high	0.9172
मेरूरज्ज	F3	predicted_medium	0.6755
मेलमिलाप	F3	predicted_high	0.9091
मैगज़िन	F3	predicted_medium	0.7193
मैलापन	M2	predicted_medium	0.7639
मोट	F3	predicted_high	0.8586
मोटापन	F3	predicted_medium	0.7385
मोठ	F3	predicted_medium	0.7082
मोपेड	F3	predicted_medium	0.7809
मोमिन	F3	predicted_medium	0.7252
मोरट	F3	predicted_medium	0.7818
मोरपर	F3	predicted_medium	0.7122
यंगमेन्स	F3	predicted_high	0.8074
यकृत	F3	predicted_medium	0.7521
याप	F3	predicted_medium	0.7294
यावक	M2	predicted_medium	0.7871
युगपुरुष	M2	predicted_high	0.8587
युगम	M2	predicted_medium	0.7384
युगल	M2	predicted_high	0.8122
युगांतराल	M2	predicted_high	0.8716
युग्मज	M2	predicted_high	0.8222
युद्धनाद	M2	predicted_high	0.8797
युद्धपोत	M2	predicted_high	0.9068
युद्धापराध	M2	predicted_high	0.8029
यूक	F3	predicted_medium	0.6956
यूथप	M2	predicted_medium	0.7275
यूनिट	F3	predicted_medium	0.7983
यूनिफॉम	F3	predicted_high	0.9387
योगकरण	M2	predicted_medium	0.7743
योगीराज	M2	predicted_high	0.9281
यौनाचार	M2	predicted_medium	0.6576
रंक	M2	predicted_medium	0.7240
रंगगृह	M2	predicted_medium	0.7346
रंगदार	M2	predicted_high	0.8428
रंगीन	M2	predicted_high	0.8848
रंगोत्सव	F3	predicted_medium	0.7346
रंडीबाज	M2	predicted_high	0.8225
रक्तदान	M2	predicted_medium	0.6647
रक्तपात	M2	predicted_high	0.8691
रक्म	M2	predicted_medium	0.6998
रक्षाबन्धन	M2	predicted_medium	0.6519
रख	F3	predicted_high	0.8690
रखरखाव	F3	predicted_high	0.8686
रचनाकार	F3	predicted_medium	0.7310
रणधीर	F3	predicted_high	0.8512
